czone,exposure_1990_2000,exposure_2000_2007,instrument_1990_2000,instrument_2000_2007
29002,0.124280478170091,1.4112448159937685,0.1181828107221842,1.2168654353716388
29003,0.09614834027824296,0.8154253040844749,0.10152487543261182,0.8760156169851997
29004,1.3536915892714378,1.9803526058251466,0.4322420445327294,2.1831871921477943
29005,0.2563929417682094,1.2793132214885972,0.3103861717779388,0.9097813517292103
29006,0.7122203198710824,1.813876395580252,0.25571456751038846,0.19807246425826924
29007,0.019911962763493482,1.7047331141126116,0.004782122335945537,0.03840856409736051
29008,0.004359070573261508,0.051923235660881674,0.0078242977678794675,0.02105121642362714
29101,2.3388364752898383,0.8604021059365355,0.4995103613508453,3.1432056180216454
29102,0.29540238880556224,0.9899190418548593,0.15206089555104224,0.4286488388923842
29103,0.22966398421330167,0.763694878009257,0.15629900307860428,0.5732210708424442
29104,0.7016868583651951,4.16099051183735,0.46610093121787755,1.8989358259319493
29201,1.209871437818367,0.8776767686796917,0.32714767256957583,1.8914857017782085
29202,0.7151769867953008,-0.5533518931310409,0.024988661510671285,0.33285289823755326
29203,0.1403295157156966,0.5845172090421652,0.2712799952892442,0.7494921247907119
29204,0.5094747048965198,2.486365532376872,0.2217488959351262,1.7582328850342184
29301,0.9417517512431681,1.1601737698001928,0.2901457157274445,1.4428018758512173
29302,0.7463619093805581,1.3736888744546962,0.2569939550971483,1.151445279037289
29303,0.9230683655008202,1.1805825623888009,0.4844291557455296,1.5597196862105278
29401,0.9269734964933778,4.12921584850823,0.9749666310308195,2.6494686097746722
29402,0.22504133173474844,14.75189521589625,0.09557834964340373,15.258765857955408
29403,1.1224896830930813,2.3671009540534476,1.0913384075606953,2.8637512873435766
29501,0.4109118265938131,3.3423465987136454,0.5854590591174147,1.4305114374014394
29502,0.5084656713669121,1.1330367283782314,0.7758639996271757,1.132294276033862
29503,1.7983441166819405,2.3265015139347565,0.6081845725736066,2.668245082346252
29504,2.7522899870810007,6.291159762197043,1.8930833455386893,5.557314572071062
29505,1.0623500237215122,3.3350998928843216,0.7630906898808831,2.727153524658039
29506,0.7938778918640328,2.177099389786252,2.4586173854634947,1.0997373329383973
29601,2.119491989521144,1.4939955690386801,0.8580786840881576,2.286542024523587
29602,1.8907085288021679,2.248025377843451,1.4267744986383801,4.171328735270074
29700,4.333282040242553,2.1361293560679657,1.7955422013685056,5.204203888544329
29800,5.417977981245568,5.8750414004362845,2.529882352246868,5.450707235476083
29901,2.265260827752511,5.068306735276714,1.5707147082357187,4.614226333961139
29902,2.0363532428560482,6.3653339794126,1.677783667792154,4.209832280662117
30000,3.637668612327675,5.9636045825250505,2.472188735330039,4.389706155124895
30100,1.5294636861322393,3.266134028547231,1.2354235593729,3.989990648085307
30200,1.0163884139935784,2.249672410164132,0.9401152639398189,2.184123634425912
30300,1.2249201318763157,2.20622355945591,1.5499820611200517,2.4232981672796328
30401,1.4934723587386145,6.372064242139654,0.17272845241454263,2.5793941532025957
30402,0.6175264993968131,1.9383660353343275,0.6285687025640762,1.951892210951099
30403,0.2656961838156491,2.1625847343493985,0.5939895889764557,1.4984799763566263
30501,0.12737801298694112,1.460906738765776,2.0156775170972687,0.8324710547813551
30502,0.17861034786279686,0.9628046426884549,0.17995796061622468,0.4635280137290601
30601,2.1353121253618097,3.873706063017384,1.3371763293671788,4.337595954149136
30602,0.9427926411108434,3.777046700720226,0.4041285169201384,1.6354252405575627
30603,2.2973647536635627e-4,0.36971184868142315,4.5302173267221707e-4,8.989391527133454e-4
30604,0.07052472914799306,0.3134101900313218,-0.005553199749408735,0.2340627771614834
30605,0.4744207527902391,0.5226124113172709,0.17919941080941093,1.0828916196267662
30701,0.23606440072232004,0.6221151423688249,0.30186335030895095,1.3737821225578195
30702,9.30925612421005e-4,0.014551466414332028,0.0024307526893431308,0.013963192766287389
30801,0.0962010350585037,0.33612679574657384,0.1407139813831937,0.6885327279364009
30802,0.3321476602028255,0.7240940462991524,0.8306617335627762,0.9995475593089397
30901,0.12971272181045002,0.26412767875529297,0.282489350615249,0.5606711628042811
30902,0.041414261767000776,0.6057874643584934,-0.05514707993168617,0.7012768921659784
30903,0.33507722700304,0.7397548680553662,0.18637058307317825,1.3398553102716475
30904,0.2598209828370241,1.9322675634152884,0.16721005795585084,2.2838093013352534
30905,0.09595985426569105,2.960774413054586,0.03267086451766469,0.309320927750818
30906,0.30271365711883724,1.3281765058267834,0.07606892811856546,0.8290390700452122
30907,1.061456566350674,3.2778558868033416,7.748649800810704e-7,2.040586144563983
30908,0.07722841849186096,0.39397686269329113,0.44436629319805987,0.5551133299063541
31001,0.10402430366980298,0.30975728031161714,0.1043018814137971,0.8829351234203388
31002,0.029034984669817417,0.07160196991711539,0.2463776469215478,0.2908971944910377
31003,0.09708798992760768,0.09229277497151349,0.04958744520896137,0.11961075802324624
31004,0.1728579938216157,0.5662783503123592,0.1401509311093226,0.8801210494492498
31005,0.07961774395934719,0.07363105698581357,0.035044403916199625,0.15691284244696316
31006,0.11998340053974457,0.246525222900788,0.03994541361657235,0.22536266726190643
31007,0.09035255757424131,0.7701690396573571,0.22105115312415238,1.6982742685358485
31101,0.8091133979929027,3.0926667919702693,0.6046327278715206,2.9027216626373056
31102,1.3157045024043117,1.9551584365938524,0.5140043524135743,1.932296388339359
31103,0.7589871126492969,0.674525748990748,1.311106191656137,2.372696745300321
31201,2.0737670962816934,9.55638553253528,0.9614314812841144,5.390923020628418
31202,0.6488161068825506,1.5458550182857778,2.7858447009169476,3.3058308317081244
31301,0.9934413385878236,1.5911992603644882,0.7658889045977301,1.2406429978459599
31302,0.16595836420738092,0.8061916674434144,0.037287043191282815,0.27360076298261254
31303,0.38829638074210926,1.073148030037012,0.4457925886991237,0.523600925305162
31304,1.537644796674916e-7,0.6855196358021334,0.0116592827871879,1.1388434221057002e-6
31401,0.28743954750229456,0.7819699218790127,0.3561308037299841,1.042001129654421
31402,0.004351153105162098,2.468359106684862,-0.0548706439424973,0.01596361704741359
31403,0.006068722343622015,-0.014511338581298463,0.3101191363525086,0.02312661180811558
31404,0.015065919447071844,0.18587949009055854,0.0076673681668479625,0.057489016921168055
31501,0.32882792042118564,1.0214699416589417,0.6385196970241984,3.804605226102597
31502,0.3342366635904012,0.09700983081594522,0.0012400217650565537,1.1591722185227533
31503,0.36234361948660404,0.22439488346206715,0.4100877654758012,0.40991485208494843
31600,0.7951661113308366,2.4827016240835573,1.1272798708633762,1.9018366174903345
31700,0.17571070337976555,0.6829499292902496,0.4573798900537536,1.0369901057140656
31800,0.29433693084182583,1.2129370564628672,0.2648080041202277,1.0420546968177102
31900,0.874096680119288,3.1353353487450066,1.5805716079835619,5.421683152778414
32000,0.45499469205344545,2.224850890101766,0.3201028507091323,2.141580850768504
32100,0.41811530784943646,1.2819492971369595,0.43135288206653194,2.4502720238382483
32201,0.17840136485455502,1.0576422515212667,0.7689757285566188,0.5268725002863619
32202,0.7569604425240278,0.8989341657755493,1.0529293528837225,1.2911458242385951
32301,0.35777293715325537,0.8047953482177661,0.37343631637454133,0.7406535142930996
32302,0.4539633155591649,7.855825023988084,0.5019282153809476,2.5978617861080266
32303,0.40174350244957757,1.6981798117917282,0.6665756607086356,5.745151393479579
32304,0.16105492558453072,1.5049727563169313,0.2966157382029324,0.6376848759789107
32305,1.2098401452463432,0.46939963183365513,0.8797952022762305,1.0616789481497284
32306,0.39944044919858057,2.134045814952914,1.6375272383199835,2.0193932484151085
32401,0.11644525949888715,1.0248109930543086,0.45843398282891534,0.6566443567025614
32402,0.32612825436778003,1.161502873795176,0.12219807996394315,1.0309204484899837
32403,0.06922512143856036,2.0803150054476713,0.833976360995145,0.36497926453917173
32501,0.16182391976531804,1.6615917254601495,0.4275103446864824,0.43612488331424076
32502,8.647356991926043e-4,0.007210504383822679,2.132687991369519,0.0021554378019215752
32503,1.0844484507622888e-4,0.04777272812658242,0.29397562847467246,0.0016261900905638934
32601,0.9133409599907417,1.7843236975426586,0.5463663486320536,2.433400241860656
32602,0.0928150885978201,1.7433699795254094,3.1240746183780113,1.9531103403843988
32603,0.1402955019048946,0.005349359676318143,0.003154974213764995,0.1983725808706944
32604,0.28983080871622885,2.2774480771877035,0.1459285430524283,1.9249810922134918
32701,1.1680242857050556,6.2651832111259464,0.6057644390464602,2.7959814153721094
32702,0.6232215399671285,1.7731146445524766,0.6532830247254316,1.590419348227175
32801,0.9020821028893964,1.4489867772241132,0.7478050193680974,1.516086239013727
32802,0.7245837329142625,2.0708180989035037,0.6407949616294673,1.6184015203538848
32900,1.342035925044011,1.1178271795151318,0.8731695857532095,1.4317478231896126
33000,0.8338417862552863,1.5868578148842372,0.5612687790820783,2.153558315994877
33100,0.8155239936544012,2.772738069893609,0.7692480443545349,2.601443099096313
33200,0.5249286744513443,1.7365277295578658,0.9889314493924277,1.4592296757036598
33300,1.3341313345355488,1.9292407744610685,1.3295695708905528,2.9026415710936657
33400,1.0200199672955022,3.208222760805981,0.6384639738021369,3.2498387400056474
33500,0.7330897995069142,3.161447660948288,0.4277686124637382,2.3064894086862675
33601,0.5688927372059364,3.484211526008291,0.33115311268554753,1.2282610993190093
33602,0.5034193951115181,0.9585060508394808,0.33757776838639425,0.9292412205322519
33603,2.5650509928639376,3.4236980120050884,1.8680251956127196,4.642126161074864
33700,0.9977894570974957,3.96600788053402,0.7403568272447145,2.467922989327082
33801,1.8841962889359463,-0.3908334745905506,1.1159130567592574,-0.35240992988949926
33802,0.8183014037659664,2.5742308233832647,0.6785886721897402,2.3339692292562426
33803,1.3639431485194415,2.485643798052332,0.5509151940130566,2.9285772317178433
33901,0.9126690858644294,3.3164214164999253,0.5331419412344758,1.7201170339903271
33902,1.282400111537078,3.8638640318645305,1.1283907584998232,4.344973277374478
34001,2.9028822017110536,4.821961686854378,1.7691938947446142,2.984714070474612
34002,0.4515324471696955,2.1167828862138056,1.9731012675889599,0.7470947996280688
34201,0.020793697040283454,0.1148938439586392,0.007433578900935977,0.0764008586407629
34202,0.7530622430705434,0.0935606242153751,0.08943302565642045,0.21724496624977568
34203,0.7253505400185833,1.2285505457202512,0.26287893453714045,0.8437058213304459
34204,0.01610686938808688,0.1669426316301984,0.014940601008485524,0.037356134604988565
34301,0.23369221304538002,0.4703544385613233,0.14742884740677198,0.28653870057695996
34302,-0.0026537239793987684,0.16848299195243857,-0.009056965654205365,0.015390529425050354
34303,2.1557615716524876,1.6405503270350763,0.023280367752723425,1.5247465659382848
34304,0.02533226882544031,0.3611891389484104,0.05448694801207724,0.04713921447560665
34305,0.0851141734046084,0.08093272946209953,0.07137815610916062,0.11125870673086728
34306,0.03792760686741935,0.011817253262701603,0,0.10225979345185417
34307,0.025824090246388605,0.05478556795976277,0.029731150240092714,-0.004674774184847408
34308,0.14165158120418436,0.6529095282936558,0.08707536252645395,0.4321001806504242
34309,0.11209225004099228,0.015390310657080266,0.18817566121097368,0.7254452969548961
34401,0.015038560073984778,4.704845098122356,0.07277191910664745,0.030053201427939772
34402,1.0660205140070151,3.0632689901794996,0.20900050602591688,1.0366854160030061
34403,0.3684867094173683,0.3148563973190985,0.899098807960033,1.9163658768163168
34404,0.19290882102278656,0.046749252524662666,0.11482770334880912,0.5588988495176345
34501,0.46304234833662555,0.2872331152244507,0.3689234877497761,0.10500895272074524
34502,0.032885204276043266,1.1910282591356594,0.30176202498087906,-0.31280442774800576
34503,0.6504771811877507,1.184160610353317,0.659486735190487,2.254242696467761
34504,0.5115327548868374,0.6595063110459571,0.15741107475333158,0.8505183961430458
34601,0.02276834410092003,0.22389704642652727,0.039444972538262846,0.07032083905257432
34602,0.023415203305903434,0.13125196459560992,0.012667520677464633,0.4970316882761582
34603,0.44800850821469373,0.28362506193591996,0.04440387326579039,0.42043874857292507
34604,0.03356368416765084,0.07595635958880718,0.023428902462177978,0.08227412871617293
34801,0.023889003089728866,0.14809870403088407,0.08225282943701333,0.21014802221103476
34802,0.8277568378271793,0.26138322404313213,0.23996746166207097,0.33278622863508345
34803,0.04027036518133779,0.1589228781628143,0.43958246575332144,0.2838332858550124
34804,0.03920461285776216,0.14115975630553684,0.01041125605098614,0.051308037889400894
34805,0.13942311959024462,0.4339120745219459,0.4678093226671921,0.3534590802805379
34901,0.7987075689057744,1.9382274871007585,0.4748622277477889,2.518907141415274
34902,1.1929355049346284,1.0705457624765253,0.22338330187229377,2.926477924349327
35001,0.8315731398630761,1.8975002879260745,1.0118716393152198,3.074003847194824
35002,0.013178206764629231,0.04388054619606611,-0.08433365975292872,0.018027685838128655
35100,0.6505732347172187,1.1459108362393777,0.6852644298473567,1.2674797879573507
35201,0.46664435889532185,0.9554945471364819,0.36484274135754907,1.052326739183922
35202,0.019234433655089655,0.13495961933829548,0.00920257462827978,0.06322701091753988
35300,0.12756455601219752,0.4102660647008876,0.05923131972118741,0.3062995145481397
35401,0.23977137458484854,1.102070714497724,0.581131435744532,0.7141228137688418
35402,1.8622006917551401,0.8166214228258235,0.8033218472481786,1.6368735013652116
35500,0.14622425198815847,0.5815926261659753,0.10061133770016618,0.3209919725211462
35701,0.18812836999156107,1.0219916531264062,0.5701402973307128,0.8313664282917064
35702,0.43402273330946806,3.30034289168166,2.8003965185790647,3.3425694795239127
35801,2.279753903315744,5.824003090777418,0.645299142283226,3.415554777253469
35802,0.35313131195520003,2.411175912067977,1.0404315913908766,1.9517287361558417
35803,0.08556268740479804,0.07818705900969496,0.12027204902292649,-0.08378425815237733
35901,0.8867671354981126,1.6463491510163195,0.5935667363346934,1.3051901810226445
35902,0.13881830297136707,0.599207621150971,0.4571125350268643,0.5924276369691991
35903,0.10289449727769313,0.21064323915652494,0.16589931475695924,0.1101211635105973
35904,0.16015990972794233,0.21518203047402756,0.5520010636423459,0.4657760111433212
35905,0.002507506481682261,0.2717153849282892,5.76958991587162e-4,-0.047824113363666196
36000,0.8886721603318666,1.795446157687251,0.9820495811960283,4.565463451233699
36100,0.8133369101507874,2.5246300631976784,0.7183669274608325,2.0439825734302417
36200,2.1048928750954783,5.614168605024881,0.7341649145238163,3.5788707046949146
36301,0.435708359268106,1.4510759736091916,0.9726490337404862,2.9219027423234056
36302,0.22199448305469913,0.5876765858034056,0.20609519904913515,0.41600908016537885
36303,0.10002403871244464,0.13155425123029982,0.5303312506634307,0.22147754224044597
36401,0.06657301161169865,0.1373853543255369,0.07950098730453369,0.10722634952277195
36402,0.02132682043769386,0.2684212920687149,0.054083642868031724,0.19151661507330736
36403,0.5247530501336881,2.266130637790208,0.5536723006450947,5.768893169477037
36404,0.2733437649445008,0.7092294579335399,0.05700952467032067,0.6686395699658807
36501,0.5882422052982229,1.5983024224317912,0.3246437437792022,0.9096398990280465
36502,0.22286497392795152,1.4040629733345409,0.3727045125924633,0.49430135787198587
36503,0.10641247991265522,0.7283148251114622,0.32235782111993355,0.493152629679641
36600,0.30285560448793564,0.75761421748384,0.25497209455363623,1.0336319237804303
36700,0.16233324575890823,0.6031307982018116,0.9989477201436487,0.23667242496759605
36800,0.7987426489803617,3.1381633022609536,0.5857283290904481,1.8135498670503736
36901,0.13687658968907593,0.3961167022300824,0.2805487042418993,0.12649728086035086
36902,0.21966734558202933,1.6458572092885708,1.1547637566944282,1.1888222831862905
37000,0.4532477833956536,1.593750816859476,0.674785161913694,1.022152643249206
37100,0.24528081606777372,0.7510322941232215,0.11565896519835364,0.8905195974150258
37200,0.47003055223346024,1.562652753546259,0.48125566578623896,1.2023752791172373
37300,0.4094305569809172,1.0744544907346887,0.3482971300806145,0.8684764417400359
37400,0.5284132489581715,2.020141865635061,0.31098797636761666,1.6212988621669426
37500,3.150078996641554,7.323061855118823,2.512860408295051,10.726591309165313
37601,0.021823165735901127,0.15766557777729825,0.04403617949827145,0.06432787497538633
37602,0.009607913307839845,0.1432010125472516,0.4164305058145601,0.04119506143258686
37603,0.04587425742761929,1.4258039756068035,0.30213558324987844,-0.1656659258066335
37604,0.42950184211701636,1.1721995870642907,0.26490052334379005,1.384547248139033
37700,1.0095916174949415,3.2533668508991402,0.9523190913166897,2.651579970113218
37800,0.6828351631199634,2.0523204020725565,0.4681548327577134,1.8024755044988923
37901,0.25491915867302545,0.3819705375587944,0.24453585293905353,0.40274241024979424
37902,-0.07535082812243526,0.040103146852418704,-9.991424406052829e-5,0.029867298770329044
37903,0.03691900364960551,0.07724788327461089,0.008935235278184133,0.09177328505184539
38000,1.5161588693195227,3.0828437534173427,1.5250948365563495,2.6323878026014578
38100,1.1723108906445538,1.540398703592477,0.3133081606182718,1.6192754690705158
38200,1.4780659387695432,2.2479613594367835,1.08631547523493,1.7511504899583563
38300,1.2769402875707854,3.5872528066119513,1.2611468483203359,2.6419569144190214
38401,0.17090879039340973,0.733753266499824,0.21317622034125575,0.37176882793250093
38402,0.1887577488209619,0.6297829213307844,0.09716287717166001,0.2582636917116789
38501,0.5858446559390431,2.9229318767996966,1.9281157087785534,4.340779085190738
38502,0.21308643837995886,1.049396972551924,1.0270781482855955,2.165697960025089
38601,1.396654624355183,2.614562240645172,0.7831240591900094,1.5693370495746706
38602,0.6671318032925674,0.5774992958616489,1.927077044734915,4.171563207041779
38700,0.38968999525526116,1.7996271126293706,1.373373825153009,1.2986990250920323
38801,1.5312842388284675,2.9583733036756135,0.6698083645270769,3.101489300072945
38802,0.9547379790172607,4.02944807479573,1.314952214886031,3.501962337298222
38901,1.1437263124571824,3.2250424115446488,0.6178927368992757,2.0706464553316146
38902,0.560872125461525,0.31508719373747396,0.2920810059352637,0.9075155083290046
39000,0.7990241287464922,1.6274759950455704,0.49547500420663987,1.214674785247486
39100,0.8117453838194791,1.3045317475021296,1.161090385359221,5.361175243835737
39201,1.0513215536549787,2.758190324855475,0.29077287512526695,0.6023166179360625
39202,0.12410340612150764,0.5931880558526968,0.18067293240063817,-0.03860010845421615
39203,0.3655884699701851,1.2069865884406081,0.6247163792213999,0.8791053357334767
39204,0.002981671752490595,0.07827925994048104,-0.006604731305736146,-0.0404992664691609
39205,0.08284894110987454,0.5352372917590337,0.30525093894621275,-0.4928610198170093
39301,0.8207939849469723,0.36133142633571785,0.18395808999549165,0.5166663802262913
39302,1.3238593748350336,1.3404235638828028,0.7063752943629935,2.86817627822516
39303,0.1650705700373894,1.2930618362324253,0.18831493017223186,0.2948957924263951
39400,0.6769764446725388,1.7118043346269551,0.533215688479349,1.2450889901436692
